Blue,Green,Red,RE1,RE2,RE3,NIR,NIR2,SWIR1,SWIR2,NDVI,BSI,SAVI,MSAVI2,EVI2,NDRE,NDWI,BI,SI1,SI2,NDSI,ClayIndex,AlOH,IronIndex,FerrousIndex,SWIR_ratio,RedEdge_ratio,CarbonateIndex,RI,CI_green,elevation,slope,aspect,hillshade,curvature,plan_curvature,profile_curvature,TWI,label_pH,label_EC,label_OC,label_N,label_P,label_K,label_Fe,label_Cu,label_B,label_Zn,lat,lon
0.16438253,0.17868374,0.18353434,0.2058458,0.26121023,0.2863295,0.2872711,0.30322832,0.26607528,0.1993735,0.21997815,0.0241482,0.15438713,0.13983588,0.14478774,0.055308737,-0.24878518,0.2225607,0.18052208,-0.016602168,0.14321351,1.3420724,1.3420724,1.1676944,1.2009141,1.0667717,81.17912,1.3420724,1.1250736,0.6739694,13.232839,1.8955898,167.24538,179.1794,-0.07112525,4.234722,0.78678143,1.3330629,7.0,2.1196400000000004,0.6190749999999999,360.472,32.740950000000005,247.3125,7.163025,0.8,0.9882500000000001,0.35664,16.346187899999997,80.9521151
0.05634068,0.07433898,0.06811017,0.088724576,0.09869153,0.106626265,0.0938195,0.10354661,0.08449238,0.059119496,0.12819676,-0.037415568,0.0492548,0.0401577,0.044152297,0.17414615,-0.035264656,0.08086946,0.070996724,-0.14524975,0.22272521,1.586155,1.586155,1.2817065,1.1007608,1.472618,226.62112,1.586155,1.45195,0.11697176,9.640379,2.8602946,177.70172,181.12828,-1.319313,4.1633615,1.2590255,1.5898545,7.0,0.66,0.625,420.0,33.0,240.0,11.025,0.8,0.625,0.42,16.289878199999993,80.9651934
0.061040442,0.08004559,0.09455515,0.11742132,0.14604779,0.16335955,0.1400088,0.18358237,0.19621398,0.14391102,0.18162651,0.19328842,0.08841913,0.07391014,0.08012844,0.13350041,-0.22280595,0.108667836,0.086538054,0.17256872,0.19100648,1.4990423,1.4990423,1.3526088,1.6832095,0.7324359,573.8392,1.4990423,1.349129,0.65923023,9.707583,2.2317457,169.93504,179.78307,-0.48783067,4.3011045,0.91260046,1.184927,7.0,0.4,0.520825,311.108,32.0826,257.505,5.499675,0.8,0.25,0.3,16.2775792,81.0347915
0.06440875,0.081944995,0.07983125,0.09069625,0.11620624,0.1260075,0.118225,0.129775,0.11280875,0.08373751,0.16504252,-0.013246521,0.07132435,0.059548736,0.06461981,0.09847781,-0.09409802,0.09588116,0.08042474,-0.086675964,0.19706377,1.5120271,1.5120271,1.2601655,1.1681967,1.2901806,202.22458,1.5120271,1.2415125,0.2741052,13.146595,2.071983,159.21333,180.66452,-2.0469534,4.5969768,0.8425726,3.684786,7.0,0.4,0.520825,342.216,33.0,282.5025,6.5828999999999995,0.8,0.25,0.3,16.302323100000002,80.96691
0.12187499,0.14881666,0.16646667,0.16826667,0.240575,0.26116666,0.26365003,0.290175,0.26056668,0.18629168,0.2306494,0.06287099,0.15728277,0.14075202,0.14673167,0.0040793233,-0.28650326,0.19939132,0.15688728,0.005427363,0.16713518,1.4047827,1.4047827,1.224984,1.4091959,1.0129571,91.470795,1.4047827,1.0187428,0.81058556,12.589279,2.184619,105.69763,177.69435,-0.3840966,4.084454,0.8747683,2.4143083,7.028375,0.4,0.6335500000000001,140.0,30.7494,55.0,8.4549,0.8,0.64775,0.32724,16.335308199999997,80.9946227
0.13222632,0.15388948,0.1652842,0.17178158,0.22813684,0.25237897,0.25663158,0.2693579,0.2604579,0.2052,0.21625625,0.060172886,0.14522776,0.12907217,0.13494891,0.02385988,-0.25743917,0.19771881,0.15944374,0.017738625,0.12042344,1.2761571,1.2761571,1.1350172,1.3134094,0.97888434,82.2379,1.2761571,1.0586201,0.7038732,11.217577,3.1855307,161.34366,179.5059,-0.8831725,3.909674,1.1771665,3.2089684,7.0,0.61086,0.5236375,351.904,33.0,261.8925,8.04735,0.8,0.25,0.36491999999999997,16.281711599999994,80.9675752
0.20523015,0.22442353,0.23583676,0.27238235,0.33628967,0.3671147,0.36243528,0.37899482,0.3668625,0.30180442,0.21673346,0.043903742,0.16955468,0.15839644,0.16082926,0.06863979,-0.24939324,0.2814696,0.22993468,0.016905678,0.10058176,1.2247094,1.2247094,1.0946171,1.2167181,0.97259724,55.807533,1.2247094,1.1506733,0.6757404,12.580921,2.2201297,182.24867,180.17685,-0.9949983,4.194444,0.9090945,2.7650146,7.059499999999999,0.77154,0.5714124999999999,379.98799999999994,33.0,269.9925,5.035575000000001,0.8,0.3095,0.41424,16.3175524,80.934981
0.09077975,0.10937521,0.1370376,0.15583552,0.18339545,0.20476322,0.20924172,0.2324661,0.27366406,0.21326612,0.21194921,0.1610204,0.1289542,0.11131072,0.11836915,0.06739947,-0.31758174,0.15839313,0.1224189,0.13643514,0.12305106,1.2819884,1.2819884,1.1678605,1.5434467,0.76780057,200.10385,1.2819884,1.1544174,0.9465859,11.119631,1.5901062,158.80501,179.51118,-0.11217608,4.3718915,0.6745553,1.7608397,7.0,0.4,0.625,269.22,33.0,264.2325,3.7495500000000006,0.8,0.34612499999999996,0.3,16.2692988,81.0360682
0.10017567,0.12107028,0.13259797,0.15106554,0.1858662,0.20930542,0.20102839,0.21964727,0.21707635,0.16667704,0.19620945,0.05608217,0.117474645,0.102448046,0.1082681,0.09189498,-0.20750897,0.15637355,0.1260021,0.012104782,0.15262426,1.3685632,1.3685632,1.1974989,1.3113301,1.0246248,120.45868,1.3685632,1.2344934,0.5983037,12.8391905,1.8738219,171.66307,179.91266,-0.21299256,4.3118415,0.72125584,1.4171813,7.0,0.4,0.56035,140.0,15.741,55.0,2.586375,0.8,0.25,0.38280000000000003,16.271140600000003,80.8853857
0.07411854,0.09276517,0.09515393,0.11910338,0.15398763,0.16996348,0.14483145,0.1756208,0.15711068,0.11951348,0.2017749,0.06152423,0.08937594,0.07520007,0.081230745,0.15186451,-0.16328314,0.11398173,0.09340046,0.04285975,0.19408455,1.5068675,1.5068675,1.3063626,1.2194879,0.9756098,213.90575,1.5068675,1.3972163,0.435672,12.756341,2.318546,137.44017,177.99678,0.23758484,4.090608,0.8685246,0.60101885,7.0,0.4,0.5454545454545454,140.0,16.66665,55.0,2.25,0.7787900000000001,0.32575000000000004,0.40908,16.307874100000003,80.8486879
0.10175924,0.120620705,0.139807,0.15745732,0.19401878,0.2131857,0.21349014,0.2300911,0.25211117,0.20881498,0.21183692,0.11030268,0.12954387,0.11197682,0.118956484,0.06332401,-0.2803566,0.16317575,0.12970415,0.085683055,0.091949075,1.2040011,1.2040011,1.0912107,1.385369,0.84924436,128.02118,1.2040011,1.1446977,0.7901241,12.488961,2.1615484,160.49316,179.53847,-0.049501393,4.14025,0.884101,2.0452998,7.0,0.4,0.5753875,140.0,15.77235,55.0,2.25,0.7794200000000001,0.268375,0.75888,16.2435371,80.8737986
0.11866251,0.14195001,0.1509125,0.13853125,0.19715624,0.22503749,0.2344625,0.24328126,0.22973123,0.16945,0.22332378,0.035766676,0.14643393,0.12880452,0.13557449,-0.038237303,-0.24768873,0.18040945,0.14574036,-0.020505724,0.1404478,1.3284152,1.3284152,1.1636984,1.2848631,1.0475166,71.3474,1.3284152,0.93521607,0.66251564,15.924403,2.2596104,184.50171,179.86392,-1.9490155,4.4253407,0.9125254,3.3784137,7.0,0.4,0.5460250000000001,140.0,16.5,55.0,2.25,0.8,0.25,0.36312,16.3139666,80.8379387
0.12396094,0.14124843,0.147075,0.14537656,0.19978906,0.22536719,0.22644061,0.23451251,0.19327344,0.143025,0.19853234,-0.028586933,0.12726618,0.11329879,0.11842649,0.016279014,-0.19683242,0.1765233,0.14431962,-0.093736455,0.17998545,1.4565511,1.4565511,1.2282717,1.1588886,1.2398939,99.34567,1.4565511,1.0474526,0.5401931,15.487042,2.7738261,141.4887,178.79872,-1.2406816,4.09035,1.0668955,3.0833433,7.0,0.4,0.7272625,140.0,14.5002,55.0,2.25,0.8,0.4205,0.3546,16.3575432,80.8975053
0.10644166,0.12111737,0.13652083,0.1531875,0.18768542,0.21085279,0.20859306,0.22509585,0.25755,0.21719582,0.21010123,0.11362837,0.12753916,0.109910384,0.11695581,0.059968933,-0.26604238,0.16022062,0.12851438,0.1066544,0.088113956,1.1967424,1.1967424,1.089496,1.2961208,0.8130763,112.32936,1.1967424,1.1327348,0.7339517,12.261981,1.3486214,133.23116,180.89561,0.95633656,4.7828927,0.4975348,-0.07791132,7.0,0.4,0.8750125,140.0,16.5,55.0,2.25,0.8,0.25,0.6999599999999999,16.291157700000003,80.8645891
0.13235757,0.15230606,0.16575152,0.16479544,0.22482274,0.25683483,0.26019695,0.27094242,0.25194544,0.19820757,0.22355737,0.03891621,0.15216643,0.13564005,0.14164948,0.0012723217,-0.26604432,0.19888955,0.15786646,-0.011665868,0.12130411,1.2779273,1.2779273,1.1276076,1.2970189,1.0334468,76.82684,1.2779273,1.0100056,0.7386622,13.820189,1.5488468,121.32446,179.47844,0.50262886,4.358921,0.644312,1.9717375,7.0,0.4,0.5937250000000001,140.0,16.0413,55.0,2.25,0.77081,0.25,0.39996000000000004,16.3034195,80.8837288
0.05995366,0.07762195,0.069709755,0.10007438,0.119108535,0.12724268,0.10415975,0.12850365,0.10673659,0.07584878,0.16725312,-0.0016299904,0.06752129,0.055584826,0.0609121,0.21876508,-0.062275503,0.08587187,0.07321204,-0.048271757,0.18958278,1.4755577,1.4755577,1.2611252,1.1165583,1.1576602,190.71127,1.4755577,1.5977082,0.19728781,9.976292,2.2657697,87.96607,176.73355,0.7565463,4.4336514,0.9070536,0.98152804,7.0,0.4,0.5416375,140.0,15.277899999999999,55.0,2.25,0.8,0.25,0.83328,16.3004126,80.9058302
0.1211461,0.14184256,0.15983263,0.17813298,0.22235852,0.2456525,0.24293475,0.26113227,0.2743046,0.22324044,0.21120586,0.08739574,0.13805021,0.121634245,0.12771527,0.05940233,-0.26284996,0.18747506,0.15067425,0.059618708,0.10303147,1.2312285,1.2312285,1.10723,1.322389,0.8948202,89.26978,1.2312285,1.1353711,0.7230458,13.963792,1.7377506,126.84666,177.77528,-1.1537097,4.448846,0.6760541,1.8582264,7.0,0.4,0.6575875,140.0,16.5,55.0,2.25,0.8,0.304375,0.71736,16.2478118,80.8343541
0.10661718,0.12750937,0.14225157,0.16012344,0.20360234,0.22599766,0.22054219,0.24302109,0.25534844,0.2087,0.21900782,0.0964284,0.13646303,0.11871895,0.12569577,0.06165144,-0.26876295,0.16869587,0.13459629,0.073682964,0.10363786,1.2324017,1.2324017,1.1135607,1.3363733,0.86552227,102.19765,1.2324017,1.1365547,0.7431786,16.067093,1.913559,148.40825,178.92332,-0.9897053,4.3069096,0.7616456,2.2835023,7.0,0.4,0.7192280771922807,140.0,15.3714,55.0,2.25,0.79279,0.282,0.45996000000000004,16.3236658,80.8662844
0.06173308,0.07670154,0.07228615,0.09056231,0.10513999,0.113489226,0.10257615,0.11177616,0.09358923,0.06732923,0.1779352,-0.045485437,0.06772216,0.054399636,0.060492318,0.13911098,-0.111770175,0.08475709,0.07436565,-0.1413108,0.19057591,1.4805475,1.4805475,1.2171285,1.1255866,1.4491454,201.51689,1.4805475,1.3387314,0.29523453,11.996836,3.0391884,150.48262,179.95253,0.25457102,4.013145,1.1615878,1.2872205,7.0,0.4,0.4873374999999999,140.0,15.665099999999997,55.0,2.25,0.7911100000000001,0.26587500000000003,0.6949199999999999,16.256268200000004,80.87075160000002
0.11267755,0.13562885,0.15641923,0.16920063,0.21988013,0.24388269,0.24662116,0.2633391,0.27270064,0.21200833,0.2267395,0.09176629,0.15030842,0.13282886,0.13947955,0.041520286,-0.29629824,0.18631026,0.14550433,0.052638616,0.124485165,1.2868441,1.2868441,1.1508337,1.4311537,0.90765613,113.03533,1.2868441,1.0959463,0.8537447,13.731717,1.5524249,121.930466,178.47362,-0.91807306,4.8910213,0.6485779,2.7329245,7.0,0.4,0.5809,140.0,15.8532,55.0,2.25,0.75884,0.544125,0.86472,16.255399599999997,80.8456849
0.12189552,0.1466627,0.16908507,0.17796342,0.23191494,0.25676867,0.2607261,0.27355298,0.26721418,0.2119515,0.2176576,0.06622139,0.14741826,0.1313712,0.13704918,0.030724134,-0.28101304,0.19888303,0.15757743,0.011996889,0.11565429,1.2643492,1.2643492,1.1220145,1.4318339,0.984815,100.42864,1.2643492,1.0734905,0.80571073,13.737919,2.313478,165.56038,180.67725,-1.2183422,4.1664505,0.7631589,2.0819662,7.0,0.4,0.5454545454545454,140.0,16.5,55.0,2.25,0.7787900000000001,0.25,0.80904,16.2213587,80.845598
0.17699625,0.19233249,0.1986675,0.21633375,0.27755624,0.30206499,0.30564752,0.3191425,0.28065875,0.2160325,0.22074103,0.02165776,0.16013002,0.14576426,0.15030125,0.04170408,-0.25072217,0.23867062,0.1948043,-0.024468143,0.13350597,1.3114964,1.3114964,1.1469284,1.2427237,1.075341,68.13793,1.3114964,1.092726,0.69351065,13.188145,2.6621237,188.58888,181.96274,-1.3503726,4.155476,0.97361255,2.7289126,7.0,0.4,0.505675,140.0,15.999500000000001,55.0,2.693625,0.8,0.306875,0.40908,16.268817400000003,80.8887615
0.21623333,0.2324,0.22896,0.25027835,0.326135,0.34953004,0.35754332,0.36451334,0.29316667,0.20447333,0.22138761,-0.03414612,0.1759727,0.16426925,0.16712138,0.036548782,-0.22172476,0.27967992,0.2303178,-0.08886496,0.17680053,1.4345036,1.4345036,1.2207986,1.1178755,1.2062488,33.327847,1.4345036,1.0838916,0.57852435,15.503777,2.5009673,101.674995,177.52966,-0.9884934,4.368655,0.94917893,2.3496635,7.0,0.4,0.499975,140.0,15.976399999999998,55.0,2.7140999999999997,0.8,0.3095,0.35711999999999994,16.3546967,80.8715844
0.10086081,0.11945136,0.1365027,0.15093918,0.19974594,0.22113241,0.21600811,0.23949732,0.24532838,0.19458108,0.22780521,0.090937585,0.1407456,0.122180425,0.12964351,0.05383887,-0.29056343,0.1629238,0.1275132,0.061616033,0.11401106,1.2591518,1.2591518,1.130864,1.3721596,0.8901148,127.80561,1.2591518,1.1201272,0.8321805,14.997179,1.5267086,127.66323,180.00105,0.027865957,4.438936,0.6479718,1.7454133,7.0,0.4,0.7124875,140.0,14.6663,55.0,2.25,0.8,0.25,0.3,16.3660772,80.8964324
0.09575538,0.115033336,0.13438818,0.15234461,0.18912151,0.21074839,0.2121242,0.23218548,0.2652726,0.21822956,0.22537962,0.13240105,0.13678774,0.118214905,0.1257565,0.061824583,-0.2977766,0.15990408,0.12453465,0.11344733,0.09575483,1.2139155,1.2139155,1.1050276,1.4157424,0.80291784,138.29643,1.2139155,1.1391357,0.85757744,13.907704,1.8134061,148.70042,181.98402,0.053958077,4.4560566,0.68701935,0.31494483,7.0,0.4,0.6420625,140.0,15.5837,55.0,2.25,0.8,0.2595,0.7636799999999999,16.2775775,80.8455496
0.10518225,0.12583064,0.14613226,0.14967097,0.20579676,0.23043063,0.23026775,0.24683869,0.23762096,0.18659031,0.22381301,0.068674535,0.142753,0.12516803,0.13199523,0.02031344,-0.2891949,0.17318307,0.13525191,0.01750851,0.12618345,1.2938569,1.2938569,1.1482323,1.4129847,0.9745891,117.58729,1.2938569,1.0532805,0.8285136,10.814231,1.9772562,157.73767,181.43217,-0.3294778,4.099325,0.78420377,1.7347494,7.0,0.4,0.6116125,140.0,16.1073,55.0,2.25,0.8,0.25,0.8143199999999999,16.304074400000005,80.89787160000002
0.053193897,0.063898094,0.05486603,0.07493282,0.08526755,0.09350993,0.07745458,0.09012099,0.07379924,0.051382445,0.15469623,-0.055579256,0.049259506,0.03839765,0.04344113,0.16258952,-0.051768634,0.06645384,0.058907058,-0.12389464,0.21140057,1.5466989,1.5466989,1.2632521,1.0171816,1.4325083,235.42853,1.5466989,1.4186413,0.14480655,11.851973,2.787956,105.42434,176.05647,-0.0032573289,3.9262273,1.1228133,0.5986863,7.0,0.4,0.6590874999999999,140.0,14.833499999999999,55.0,2.25,0.8,0.25,0.51816,16.280656800000003,80.8692925
0.08366438,0.10769804,0.11779902,0.1428709,0.16727254,0.18220001,0.17449445,0.19101144,0.20006634,0.15673202,0.17041074,0.05837064,0.102648094,0.0889493,0.094433054,0.115716785,-0.18070056,0.13711889,0.11238577,0.001893779,0.14337078,1.342024,1.342024,1.1760381,1.34057,1.0787522,142.6212,1.342024,1.2800652,0.5362913,12.331218,2.0735736,127.679634,177.20317,0.77601403,4.2573752,0.9250245,1.5880222,7.0,0.4,0.567325,140.0,14.8082,55.0,2.25,0.7730500000000002,0.27399999999999997,0.6,16.2456384,80.8853857
0.13563417,0.152235,0.15473251,0.17524582,0.22421834,0.24688667,0.24204084,0.26245418,0.22872165,0.17451833,0.2162316,0.026550623,0.13403277,0.11972917,0.124985866,0.080446705,-0.21411483,0.18794106,0.15318038,-0.0050525614,0.15111403,1.3732135,1.3732135,1.1951392,1.1807758,1.0424854,123.567314,1.3732135,1.204173,0.5724986,14.614276,1.670404,158.48375,180.71413,0.38924047,4.212602,0.6906157,0.122493625,7.0,0.4,0.6979375000000002,140.0,16.1942,55.0,2.25,0.8,0.25,0.39996000000000004,16.3568961,80.8798471
0.108600006,0.144,0.1648,0.1407,0.2211,0.2516,0.2631,0.27035,0.23275,0.17019999,0.23155025,0.040745884,0.15871862,0.14176801,0.14795181,-0.07235353,-0.3029616,0.19780675,0.15384728,-0.056838237,0.15576944,1.3706074,1.3706074,1.1850747,1.594445,1.1312753,125.93084,1.3706074,0.87545276,0.8907591,12.265685,2.4816055,228.08482,182.40588,-0.6211006,4.234895,0.92518604,1.1019462,7.0,0.4,0.5393125,140.0,16.5,55.0,2.25,0.8,0.25,0.36852,16.298853599999997,80.8557689
0.0988,0.1192,0.1365,0.135675,0.20359999,0.224475,0.22185001,0.23875001,0.22892499,0.1696,0.2379292,0.07123507,0.14845404,0.12940663,0.13711247,0.00067597255,-0.30421066,0.1654177,0.1275087,0.018838864,0.15010491,1.3540248,1.3540248,1.1941284,1.4110508,0.9816735,133.62675,1.3540248,1.0169706,0.87733245,10.616613,1.8765486,163.13976,180.89777,-1.2048278,4.439348,0.7234647,3.0157797,7.0,0.4,0.71875,140.0,15.95,55.0,2.25,0.8,0.25,0.6,16.318090400000003,80.8961749
0.11184537,0.1301185,0.14295278,0.15968056,0.20038241,0.22136296,0.2208361,0.2434602,0.26073426,0.21181019,0.21279335,0.096502714,0.13363521,0.11680785,0.12331079,0.06688936,-0.24697797,0.16967772,0.1357746,0.08598722,0.117646255,1.2760537,1.2760537,1.1501162,1.2764949,0.84766906,90.82254,1.2760537,1.166569,0.68480426,11.286228,2.3694153,212.71187,181.34412,-2.6526427,4.5800443,0.9796236,4.8304424,7.0,0.4,0.4545625,140.0,12.9998,55.0,3.136275,0.8,0.534125,0.7363200000000001,16.286795199999993,81.1851883
0.118903704,0.1341037,0.14683211,0.16532841,0.20782405,0.23012283,0.22994691,0.25098088,0.26260248,0.21397716,0.22319949,0.08180973,0.14316791,0.1253394,0.13229176,0.06186201,-0.2641638,0.17559746,0.14016926,0.06785403,0.10346198,1.231898,1.231898,1.1090022,1.2533917,0.8777218,86.087456,1.231898,1.136682,0.7238538,8.623986,1.814623,123.32943,179.86774,-1.2123457,4.5107937,0.6964923,2.0278988,7.0,0.4,0.59425,140.0,20.82795,55.0,3.0495,0.8,0.454875,0.92952,16.366549399999997,81.1511028
0.12098399,0.14160067,0.15984134,0.17969,0.228778,0.253792,0.24226001,0.27112398,0.25773802,0.209742,0.21143626,0.074529186,0.13765374,0.1213423,0.12735917,0.057769444,-0.27042016,0.1867967,0.15036334,0.037241388,0.104456864,1.2353096,1.2353096,1.1064442,1.3298253,0.9393524,98.867256,1.2353096,1.1337895,0.7490902,11.667731,1.8903372,158.08983,180.67625,-1.2509762,4.5848336,0.7130517,3.56829,7.0,0.4,0.5773750000000001,140.0,16.674367436743672,55.0,3.95235,0.8,0.26987500000000003,0.78,16.344220300000003,81.127258
0.112369224,0.1350077,0.15188462,0.16682309,0.21580002,0.24196155,0.23828459,0.25959614,0.25468463,0.20104617,0.22646649,0.088008456,0.14286135,0.12649442,0.13261053,0.07313943,-0.26805136,0.18160152,0.14303772,0.05793303,0.12692459,1.2991588,1.2991588,1.1630694,1.3307033,0.910621,103.28783,1.2991588,1.2160672,0.75079507,8.752493,2.0252204,181.73662,180.75,-0.5673077,4.2845616,0.81279683,1.6734436,6.9761500000000005,0.44134000000000007,0.6190749999999999,140.0,15.975797579757975,55.0,2.8691250000000004,0.7888700000000002,0.40875,0.92856,16.319772600000004,81.183697
0.14330626,0.17116457,0.19954999,0.23547085,0.29051876,0.3186729,0.31165832,0.34701875,0.34606457,0.25535002,0.22194761,0.090917945,0.16680555,0.15286641,0.15726447,0.078906186,-0.29709595,0.23584066,0.18420567,0.047881383,0.15139115,1.3582765,1.3582765,1.2076219,1.4560494,0.9187847,76.64972,1.3582765,1.1816992,0.8701455,9.030239,1.997056,112.10364,177.8555,-1.9595639,4.577664,0.8279028,2.3225398,7.0,0.4,0.71875,140.0,24.75,55.0,2.25,0.8,0.5625,0.6,16.306891199999995,81.1972582
0.073857136,0.09256785,0.09971429,0.1168375,0.14894822,0.16478929,0.14980535,0.17406607,0.17272857,0.13138036,0.17218219,0.04998332,0.08965759,0.077024564,0.08222047,0.12247292,-0.15006518,0.11800051,0.0956128,0.012819062,0.19346963,1.5084828,1.5084828,1.2867934,1.2506783,1.0503242,167.7537,1.5084828,1.3173188,0.4566678,10.508139,2.4660661,222.15321,183.05307,-2.0463552,4.388391,0.934851,3.4104886,7.0,0.4,0.6538375,140.0,17.13525,55.0,6.375225,0.7730500000000002,0.826875,0.78,16.324604199999996,81.1238945
0.07934022,0.10017718,0.12680435,0.15419891,0.18783803,0.20626195,0.20767827,0.22091849,0.25498697,0.22278479,0.24154535,0.14139606,0.14505601,0.12516539,0.13345739,0.09728668,-0.34859332,0.15195866,0.11266399,0.10166676,0.0659229,1.1428405,1.1428405,1.0452458,1.6112083,0.81595796,210.98488,1.1428405,1.2165934,1.0747424,6.5305114,1.8166876,180.68988,181.96614,1.2835978,4.5584116,0.65024495,-1.2284114,7.0,0.4,0.6068518148185182,140.0,22.354200000000002,55.0,2.564925,0.8,0.25,0.8419199999999999,16.2585874,81.1938499
0.11704772,0.13670908,0.15566817,0.15461817,0.21349092,0.23997499,0.24145001,0.26269773,0.25306818,0.2002318,0.22070147,0.06677168,0.14447635,0.12724413,0.13377999,0.0053581474,-0.279077,0.18426237,0.14550777,0.027575674,0.12022385,1.276499,1.276499,1.1352286,1.3299314,0.95719856,88.75108,1.276499,1.0199867,0.77940995,9.965211,3.393876,152.33821,179.07349,-1.743699,4.0318937,1.346744,2.6270666,7.0,0.4,0.6077125,140.0,22.337700000000005,55.0,2.7004499999999996,0.8,0.25,0.81696,16.3552462,81.1350471
0.073533334,0.08778016,0.08596746,0.104427785,0.1282635,0.14402302,0.12648334,0.1517762,0.14419284,0.11327936,0.15184672,0.04059096,0.07539902,0.06353525,0.06857763,0.13473086,-0.09744743,0.102970466,0.08640095,0.022583628,0.18270598,1.4786524,1.4786524,1.2753937,1.1273984,0.99770564,159.62785,1.4786524,1.3462989,0.30960295,9.550586,2.9789898,135.35576,176.47604,-2.3347533,4.1508036,1.1591922,3.0507345,7.0,0.4,0.5416666666666666,140.0,14.666116611661167,55.0,5.138925,0.8,0.25,0.62304,16.3186323,81.1336362
0.106969446,0.12743889,0.14645556,0.1568889,0.20116943,0.22314721,0.23082775,0.24381667,0.2633611,0.22676389,0.22942026,0.09518625,0.14660332,0.1284414,0.13556,0.041718863,-0.2866453,0.1744651,0.13644737,0.066024505,0.084050536,1.1846101,1.1846101,1.0733749,1.3605475,0.8781341,101.64343,1.1846101,1.0896672,0.80941546,10.590941,1.7343531,154.68887,177.73355,0.19886766,4.1956763,0.69175124,2.4535894,7.0,0.4,0.6008149185081492,140.0,18.2732,55.0,2.878875,0.8,0.65325,0.31932,16.282480099999994,81.1455452
0.08058389,0.099248305,0.100535594,0.123380505,0.1570483,0.17442288,0.15541948,0.18272287,0.1694144,0.1323822,0.20156577,0.059268244,0.102700554,0.08661508,0.09349469,0.1325523,-0.17303002,0.12179966,0.09950582,0.037914615,0.1648459,1.4205109,1.4205109,1.2433865,1.2043514,0.9598241,130.68634,1.4205109,1.3511392,0.48127654,10.069489,2.528031,149.66414,180.3365,-2.159083,4.378384,1.0103469,3.4366517,7.0,0.4,0.499975,140.0,13.566299999999998,55.0,3.5496749999999997,0.8,0.25,0.45996000000000004,16.3443593,81.1437053
0.09375,0.11331177,0.1351,0.14598529,0.1896603,0.21566617,0.21498236,0.23663089,0.25458235,0.21751177,0.23079067,0.11519286,0.14146645,0.12259106,0.130252,0.042146396,-0.31076056,0.16067424,0.12361295,0.08517022,0.07932394,1.1730922,1.1730922,1.0668213,1.43511,0.845625,140.59496,1.1730922,1.091344,0.90894103,9.380396,2.0931897,176.56537,181.59024,-1.0385704,4.189338,0.90441936,1.3864553,7.0,0.4,0.6601714828517149,140.0,16.84375,55.0,3.1644585541445855,0.8,0.25,0.76452,16.2934297,81.1377883
0.10842916,0.12784167,0.15093334,0.16715,0.21147084,0.23887502,0.24112499,0.262325,0.28917918,0.23626669,0.23416989,0.11331382,0.1528927,0.1348949,0.14181806,0.05520591,-0.30765313,0.18020232,0.13863797,0.08925005,0.10306165,1.2332519,1.2332519,1.1174031,1.4071089,0.8387852,106.93113,1.2332519,1.1191839,0.8962106,11.43666,1.362165,113.06935,179.81741,-0.07466383,4.8577404,0.64154285,2.7516758,7.0,0.4,0.582175,140.0,16.97135,55.0,2.806725,0.8,0.25,0.43715999999999994,16.281915000000005,81.1910248
0.076604545,0.092904545,0.09619091,0.11961364,0.14888181,0.16455682,0.14835113,0.17671137,0.1765659,0.13365568,0.19732648,0.0863417,0.09938121,0.0832827,0.090243585,0.13200708,-0.1880545,0.115880616,0.09403596,0.078984745,0.16833013,1.421651,1.421651,1.2604136,1.2389725,0.88209444,178.52664,1.421651,1.3294082,0.53680986,9.423633,2.4168868,89.328735,175.19789,-1.4977072,4.1672883,0.9254164,2.5595956,7.0,0.4,0.6052375000000001,140.0,17.07909209079092,55.0,2.25,0.76318,0.25,0.42635999999999996,16.337466499999998,81.15713240000001
0.075675994,0.092728,0.087536,0.108928,0.134302,0.146868,0.131882,0.14710599,0.121709995,0.08586799,0.16951229,0.0021044242,0.08355376,0.07047937,0.07614775,0.15261433,-0.10268919,0.10747277,0.08982002,-0.047943763,0.22800684,1.6290768,1.6290768,1.3408585,1.1699785,1.1982498,160.00433,1.6290768,1.4191693,0.33267862,7.809218,2.2320921,136.62228,179.30869,-0.9210433,4.2618947,0.8860308,1.484095,7.0,0.4,0.5809,140.0,17.4702,55.0,2.8233000000000006,0.8,0.25,0.3,16.332982700000002,81.1390597
0.1009647,0.11973235,0.13357058,0.14150883,0.19084117,0.21465,0.21350001,0.23415586,0.22903824,0.17192942,0.23357064,0.07149854,0.14082205,0.121874034,0.12960653,0.036796827,-0.28471667,0.16099417,0.12630294,0.035831094,0.14991474,1.356008,1.356008,1.2018425,1.3316704,0.9394742,121.62375,1.356008,1.0862083,0.80460566,7.4072895,2.1034005,112.543564,180.17198,-0.8630573,4.33951,0.8615633,0.61732733,7.0,0.4,0.6015625,140.0,16.32896710328967,55.0,2.25,0.8,0.2891210878912109,0.825,16.2820643,81.12749400000001
